barcode,brand,product_name,size,category_1,category_2,category_3
800897090692,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP HYDRATOUCH HYDRA TOUCH OIL PRIMER,1 CT,COLOR COSMETICS,FACE COSMETICS,PRIMER
071249030608,LOREAL PARIS COSMETICS,LOREAL EYE HIGHLIGHTER EYE LNRS PNCL,1 CT,COLOR COSMETICS,EYE,EYE LINER
894991001876,ONE,O.N.E COCONUT WATER WITH MANGO 16.9 FLUID OUNCE PAPER CARTON,NULL,LRB,J&D,NCB
027400174025,COUNTRY CROCK,CNTR CRC 40 PCT VGTB OIL SPRD BP 22.5 OZ 002740017402,15 OZ,OILS/BUTTER/MARGARINE SPREADS/SUBSTITUTES,SUBSTITUTE SPREADS,REGULAR FAT
036000545944,HUGGIES,HUGGIES OVERNITES COLOSSAL PACK SIZE 4 88 COUNT,NULL,DIAPERS,AB,SUPER COLOSSAL
712491992992,LOREAL PARIS COSMETICS,LOREAL PARIS INFALLIBLE HOUR WATERPROOF EYE SHADOW,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
036000465310,U BY KOTEX,U BY KOTEX SLEEK TAMPON SUPER PLUS PLASTIC UNSCENTED BOX 34 COUNT,34 COUNT,FEMININE CARE,REMAINING,SUPER
028400479899,SABRITAS,SABRITAS TURBOS FLAMAS FLAVORED CORN SNACKS 2 OZ1 CT,2 OZ,FLNA,SALTY SNACKS,CORN CHIPS
071249251409,LOREAL PARIS HAIR COLOR,EXCELLENCE BASE BASIC PERM MED BLND NTRL CREME FR GDS,1 CT,WOMENS HAIR COLOR,BASIC PERMANENT,BASIC PERMANENT
071249409954,LOREAL PARIS COSMETICS,LOREAL PARIS BRILLIANT SIGNATURE SHINY LIP STAIN LIPSTICK WITH PRECISION APPLICATOR BE FIERY,1 CT,COLOR COSMETICS,LIP,LIPSTICK
028400238472,DORITOS,DORITOS TORTILLA CHIP COLLISIONS ORIGINAL BAG 3.125 OZ 1 CT,3.125 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
079400449757,AXE,"AXE PHOENIX GIFT BOX (BODY SPRAY / BODY WASH /2-IN-1 SHAMPOO & CONDITIONER / BONUS TRAVEL BODY SPRAY), 4 PIECES", ,PERSONAL WASH,GIFT PACK,NON CATEGORY DOMINANT GIFT PACK
071249376911,LOREAL PARIS COSMETICS,LOREAL PARIS TRUE MATCH SUPER BLENDABLE OIL FREE MAKEUP POWDER DEEP WARM,1 CT,COLOR COSMETICS,FACE COSMETICS,FACE POWDER
605592410178,NEXXUS,NEXXUS HYDRA LIGHT STYLING MIST MIST REGULAR HAIR STYLING PRODUCT RP 5.1 OZ,5 OZ,DAILY HAIR CARE,STYLING,SPRAYS/SPRITZ
050428289358,CVS,X LARGE MAXIMUM ABSORBENCY WOMENS UNDERWEAR,NULL,ADULT INCONTINENCE,UNDERWEAR,MAXIMUM
034200008627,RIPPIN GOOD,"RIPPIN GOOD ORIGINAL STYLE WAFER VANILLA 12 OZ, 12CT",NULL,GROCERY,SNACKS,COOKIES
076808534139,BARILLA,BARILLA PASTA WHOLE GRAIN THIN SPAGHETTI 13.25 OZ,13.25 OZ,DRY PASTA,WHOLE WHEAT,SPAGHETTI
046000851419,OLD EL PASO,"OLD EL PASO MEDIUM TACO SAUCE, 16 OZ",1 PACK,TACO,MEXICAN SAUCE,TACO SAUCE
050428405987,CVS,CVS SOLAR SOLUTION ADVANCED PROTECTION SUNSCREEN FOR FACE SPF 100+,NULL,SKIN CARE (EXPIRED),SUN PROTECTION (EXPIRED),FACE (EXPIRED)
041196911169,PROGRESSO,PRO TRAD SOUP HEARTY CHICKEN ROTINI,NULL,SOUPS & BROTHS,SOUP,CANNED SOUP
027400000225,COUNTRY CROCK,CNTR CRC 79 PCT VGTB OIL SPRD STCK 16 OZ 002740000022 OLIVE OIL PLANT BUTTER,16 OZ,OILS/BUTTER/MARGARINE SPREADS/SUBSTITUTES,SUBSTITUTE SPREADS,REGULAR FAT
605592502033,NEXXUS,NEXXUS THERAPPE MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE PUMP RP 44 OZ - 0605592502031, OZ,DAILY HAIR CARE,WASH & CARE,SHAMPOO X DRY
047445919719,CHOICE ORGANIC TEAS,"CHOICE ORGANIC TEAS ORGANIC BLACK TEA BAGS EARL GREY, 96CT",NULL,PACKAGED TEA,BLACK,TEA BAG
764302111375,NUBIAN HERITAGE,NUBIAN HERITAGE HAIR TREATMENT GEL RP 10 OZ,10 OZ,DAILY HAIR CARE,WASH & CARE,GEL
079400482303,DOVE,DOVE POMEGRANATE + LEMON VERB  12 PIECE 4 OZ./113 G,2 OZ,APDEO,APDEO X BODY SPRAY/MISTS,STICK DEO
016000474116,NATURE VALLEY,NATURE VALLEY HONEY PECAN NUT & SEED GRANOLA BAR - 10 COUNT,10 PACK,SNACK BARS,CEREAL/GRANOLA BARS,NUT BARS
079400193926,SUAVE,SUAVE PROFESSIONALS KERATIN INFUSION HAIR SERUM SERUM REGULAR HAIR STYLING PRODUCT RP 2 OZ,2 OZ,DAILY HAIR CARE,STYLING,SERUM
075828381129,U BY KOTEX,U BY KOTEX CLICK TAMPON REGULAR PLASTIC UNSCENTED BOX 18 COUNT,18 COUNT,FEMININE CARE,TAMPONS,REGULAR
071249384756,LOREAL PARIS COSMETICS,LOREAL PARIS INFALLIBLE FULL WEAR CONCEALER UP TO H FULL COVERAGEGE MOCHA,1 CT,COLOR COSMETICS,FACE COSMETICS,CONCEALER
076430221636,SHEA MOISTURE,SHEA MOISTURE NOURISHING HAIR TREATMENT MASK DRY BRITTLE RP 2 OZ,2 OZ,DAILY HAIR CARE,WASH & CARE,MASK/DEEP TREATMENT
028400616690,BAKEN-ETS,BAKEN-ETS FRIED PORK SKINS REGULAR 4 OUNCE,4 OZ,FLNA,SALTY SNACKS,PORK RINDS
858284002285,EPIC,EPIC CRANBERRY BISON BAR - 12 COUNT,12 PACK,MEAT SNACKS,NUTRITIONAL BAR,NATURAL MEAT BARS
040822341660,SABRA,SABRA MANGO PEACH 128Z,NULL,FLNA,DIPS,HUMMUS
835229002760,ABSOLUT,HIBISKUS VODKA,200  ML,TOTAL SPIRITS,VODKA,FLAVORED
036000442854,COTTONELLE,COTTONELLE CLEAN CARE TOILET TISSUE 1 PLY 250 COUNT 36 COUNT,36 ROLLS,BATH TISSUE,BATH TISSUE PREMIUM,BUNDLED
036000139754,PULL-UPS,PL UPS 2T TO 3T DSPS TRNN PNT DSNY PXR DSNY PXR TOY STRY 3 BAG 45 CT,SM/MD,TRAINING PANTS,TRAINING PANTS,HUGE
028400009386,STACYS,STACY'S PITA CHIPS ITALIAN HARVEST   7.3Z,NULL,FLNA,SALTY SNACKS,PITA/BAGEL CHIPS
011111014152,DOVE MEN+CARE,DOVE MEN PLUS CARE CLEAN COMFORT WASH SOAP BOTTLE TS 1.8 OZ,2 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
764302226444,SHEA MOISTURE,SHEA MOISTURE FRUIT FUSION SOAP 1 CT COCONUT WATER RP 8 OZ - 0764302226441,8 OZ,PERSONAL WASH,BAR SOAP,BAR SOAP INCL FACE
070310013717,SEAGRAMS GIN,SEAGRAMS HARD SODA ORANGE CREAM 12 OZ,12 OZ,TOTAL SPIRITS,OTHER,MALT
028400349369,CHEETOS,CHEETOS SWEETOS EGGS CINNAMON SUGAR FLAVORED SNACKS CINNAMON 2.375 OZ 1 CT,2.375 OZ,FLNA,SALTY SNACKS,CURLS AND PUFFS
073410956960,ARNOLD BROWNBERRY OROWEAT,"OROWEAT KIDS ORGANIC WHITE WITH WHOLE WHEAT BREAD, TWIN PACK, 36 OZ",NULL,PREMIUM,ABO BREAD,BREAD
800897138493,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP SOFT MATTE METALLIC LIP CREAM ROME SMMLC,0.22 OZ,COLOR COSMETICS,LIP,LIPSTICK
036000440478,HUGGIES,HGS LTL SWM MDM DSPS SWMP DSNY PXR BAG 25 CT BOX W/BCH BL,NULL,SWIM PANTS,SWIM PANTS,SPECIAL PK
052000050042,GATORADE,GATORADE  WATERMELON SPLASH 28 OZ 1 CT,28 OZ,LRB,SPORTS DRINK,NCB
794004788490,DOVE,DOVE 0% STICK SHEA BUTTER 2.6 OZ,3 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
011111026582,FIND YOUR HAPPY PLACE,FIND YOUR HAPPY PLACE BATH SALT OCEAN WAVES 4P 20Z,20 OZ,PERSONAL WASH,BATH SALT,BATH SALT
011115340035,BRUMMEL & BROWN,BRML & BRW VGTB OIL YGRT SPRD 15 OZ 001111534003,15 OZ,OILS/BUTTER/MARGARINE SPREADS/SUBSTITUTES,SUBSTITUTE SPREADS,REGULAR FAT
050428350126,CVS,SONIC CLEAN REPLACEMENT BRUSH HEADS,2 ,ORAL HYGIENE,TOOTHBRUSH,ADULT
859139006588,SCHMIDT'S,SCHMIDTS COCONUT PINEAPPLE WASH SOAP PLASTIC BOTTLE RP 16 OZ - 0859139006581,16 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
079400324160,DOVE,DOVE ANTIPERSPIRANT DEODORANT REGULAR 48 HOUR PLASTIC CONTAINER IN BOX RP 3.7 OZ,4 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
722776003381,SPLENDA STEVIA,SPLENDA NATURALS STEVIA SWEETENER PACKETS - 250CT,250 PACKETS,GROCERY,SWEETENERS,STEVIA
050428270981,CVS,DIPHENHYDRAMINE HCL 25 MG NIGHTTIME SLEEP AID HELPS TO REDUCE DIFFICULTY IN FALLING ASLEEP MINI CAPLETS,24 ,SLEEPING AND ALERTNESS AIDS,SLEEPING AIDS,SOLID
075285001592,DARK & LOVELY  HAIR COLOR,DRK LVLY FADE RESIST SPECIAL EFFECTS BLND/BLCH AO CLR  LQD,1 CT,WOMENS HAIR COLOR,BASIC PERMANENT,BASIC PERMANENT
046100005200,SARGENTO,"SARGENTO GRATED PARMESAN AND ROMANO CHEESES, 8 OZ",8 OZ,GRATED CHEESE,GRATED CHEESE,PARMESAN
312843555655,BAYER ASPIRIN,ASPIRIN REGIMEN BAYER ASPIRIN ASPIRIN PAIN REG STRENGTH CPLT 100 CT RP 100 CT - 1284355565,100 CT,HEALTH & WELLNESS,ANALGESICS,ASPIRIN
016500541059,ONE A DAY,ONE A DAY ESSENTIAL ADULT MULTIVITAMINS GENERAL NON-MATURE GENERAL TABS/CAPS 365 CT 365 CT RP - 1650054105,365 CT,HEALTH & WELLNESS,NUTRITIONALS,ADULT MULTIVITAMINS
095008025667,ESSIE,ESSIE GEL SETTER NAIL POLISH GLOSSY SHINE MANICURE KIT PURPLE AND TOP COAT FREE VEGAN KIT,1 CT,NAIL,NAIL,ENAMEL
050428359051,CVS,"GOLD EMBLEM MIXED NUTS WITH SEA SALT, 32 OZ",NULL,SNACKS,MIXED NUTS,NUTS
911111538750,MCDONALDS,THE J BALVIN, ,ENTREE,BURGERS,BURGER_CHEESE_SPECIALTY
070470013732,YOPLAIT,"YOPLAIT YOGURT DRINK - STRAWBERRY & BANANA SMOOTHIE, 8OZ",4 PACK,YOGURT,REFRIGERATED YOGURT,YOGURT SMOOTHIE
046100800829,SARGENTO,"SARGENTO SHREDDED REDUCED FAT MOZZARELLA NATURAL CHEESE, 7 OZ",7 OZ,SHREDDED CHEESE,SHREDDED CHEESE,MOZZARELLA
036000413632,KLEENEX,KLEENEX FACIAL TISSUE 2 PLY POP UP OVAL BOX 64 COUNT,64 COUNT,FACIAL TISSUE,FACIAL TISSUE PREMIUM,SINGLE
012000192944,MOUNTAIN DEW,MOUNTAIN DEW ZERO SUGAR SODA CITRUS CAN 16 OZ 12 CT,16 OZ,LRB,CSD,CSD
034100989545,REDDS,REDDS 12 PACK 10OZ AL CAN,10 OZ,FMB W/COOLERS,FMB,12PK 10OZ AL CAN
036000534467,VIVA,VIVA SIGNATURE CLOTH PAPER TOWEL 1 PLY WRAP 2 COUNT,2 ROLLS,PAPER TOWEL,PAPER TOWEL PREMIUM,BUNDLED
050428423134,CVS,EFFERVESCENT FORMULA DIETARY SUPPLEMENT ORANGE,NULL,VITAMINS AND SUPPLEMENTS,SUPPLEMENTS,GENERAL HEALTH SUPPLEMENT
048121181086,THOMAS,THOMAS HIGH FIBER ENGLISH MUFFIN 6 COUNT 12 OZ,NULL,BREAKFAST,THOMAS ENGLISH MUFFINS,ENGLISH MUFFINS
800897140700,NYX PROFESSIONAL MAKEUP,NYX DUO CHROMATIC STP LP CLR STCK TBE,1 CT,COLOR COSMETICS,LIP,LIPSTICK
850551005128,SIR KENSINGTONS,SIR KENSINGTONS CHIPOTLE MAYONNAISE REGULAR FAT CONTENT GLASS JAR RP 10 OZ,10 OZ,SPOONABLES,SPOONABLES,MAYONNAISE
071249243794,LOREAL PARIS COSMETICS,LP COLOUR RICHE DUAL EFFECTS EYE SHDW QUAD PAN PWDR,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
050428480496,CVS,"GOLD EMBLEM DARK CHOCOLATE COVERED PISTACHIOS, 2 OZ",NULL,SNACKS,PISTACHIOS,NUTS
016000478862,CHEERIOS,PUMPKIN SPICE CHEERIOS RTE CEREAL - FAMILY SIZE,1 PACK,CEREAL,RTE CEREAL,FAMILY
080196721712,MEDLINE,"MEDLINE N95 FLAT FOLD RESPIRATOR MASK ONE SIZE, WHITE & GREEN",NULL,HOME HEALTH CARE,BATH/MOBILITY,DURABLE MEDICAL EQUIPMENT
2700710765579,BREYERS,BREYERS SMOOTH & DREAMY FROZEN VANILLA BEAN ICE CREAM HALF THE FAT 48 OZ,48 OZ,PACKAGED ICE CREAM,PACKAGED ICE CREAM,ICE CREAM
079400270887,DOVE MEN+CARE,DOVE MEN + CARE IS COOL SILVER 12 PIECE 76 G,2 OZ,APDEO,APDEO X BODY SPRAY/MISTS,STICK DEO
079400487650,DOVE MEN+CARE,DOVE MEN + CARE  TURMERIC + FRESH MANDARIN 12 PIECE 4 OZ./113 G,2 OZ,APDEO,APDEO X BODY SPRAY/MISTS,STICK DEO
019200890571,LYSOL,AUTOMATIC TOILET BOWL CLEANER MANGO AND HIBISCUS,0.17 OZ,HOUSEHOLD CLEANING SUPPLIES,BATHROOM CLEANERS,TOILET BOWL CLEANER
271550306625,TOTTS,TOTTS RESERVE CUVEE CALIFORNIA 1 CT .75  - 2715503066241,750 ML,SPARKLING WINE,SPARKLING WINE/CHAMPAGNE,BRUT FLAVOR
016000430372,GARDETTO'S,GARDETTOS ORIGINAL SNACK NUTRITIONAL SNACK MIX 5 OZ - 0016000430372,5 OZ,SNACKS,SALTY SNACKS,SNACK MIX
071249653678,LOREAL PARIS COSMETICS,LOREAL PARIS TELESCOPIC ORIGINAL LENGTHENING MASCARA AND LIQUID EYE LINER CARBON BLACK KIT,1 CT,COLOR COSMETICS,EYE,MASCARA
800897084639,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP MATTE NUDE MATTE SHDW FRISKY,1 CT,COLOR COSMETICS,EYE,EYE SHADOW
615908427257,TIGI,TIGI BED HEAD MASTERPIECE HAIR SPRAY AEROSOL SPRAY SHINE RP 9.5 OZ - 0615908427251,9 OZ,DAILY HAIR CARE,STYLING,HAIR SPRAY
041000716256,KNORR,KNORR SELECTS WHITE CHEDDAR BROCCL REGULAR RICE MIX REGULAR GRAIN 5.9 OZ - 0041000716251,5.9 OZ,MEAL MAKERS,SHELF STABLE RICE AND PASTA,SHELF STABLE RICE
618398080384,DEL MAGUEY,DM CHICHICAPA 96 6/750 US,750 ML,TOTAL SPIRITS,TEQUILA,SILVER
045173065685,TICONDEROGA,TRU-RAY 9X12 PASTEL ASST 50CT-50,NULL,HOUSEHOLD,OFFICE SUPPLIES,CONSTRUCTION PAPER
028400589024,TOSTITOS,TOSTITOS BLACK BEAN 24 OZ,24 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
090174454181,TIGI,TIGI BED HEAD SUPERSTAR VOLUMIZING HAIR CONDITIONER NON AEROSOL SPRAY RP 6.76 OZ,7 OZ,DAILY HAIR CARE,WASH & CARE,SPRAYS/SPRITZ
050428498385,CVS,DYE FREE ALLERGY RELIEF TABLETS 25 MG,NULL,UPPER RESPIRATORY,ALLERGY,ADULT
050428522332,CVS,INTERDENTAL BRUSH AND TOOTHPICK,120 ,ORAL HYGIENE,FLOSS,ADULT
050428348802,CVS,DIGESTIVE PROBIOTIC DIETARY SUPPLEMENT,NULL,VITAMINS AND SUPPLEMENTS,SUPPLEMENTS,DIGESTIVE SUPPLEMENT
036000525519,HUGGIES,HGS SPR SZ ONE MG DSPS DPR BAG LCNS TRDM IMG MLTP CLR WN PH DSNY 88 CT,NULL,DIAPERS,POME,FEMININE WIPE
800897848231,NYX PROFESSIONAL MAKEUP,NYX PRO LIP CREAM PALETTE STP LP CLR LQD,1 CT,COLOR COSMETICS,LIP,LIPSTICK
800897837037,NYX PROFESSIONAL MAKEUP,NYX INTENSE BUTTER GLOSS STP LP GLS LQD TBE,1 CT,COLOR COSMETICS,LIP,LIP GLOSS
036000190632,POISE,POISE ADULT PAD MAXIMUM BAG 52 COUNT,52 COUNT,ADULT INCONTINENCE,ADULT PAD,LIGHT END
028400313988,SMARTFOOD,SMARTFOOD POPCORN MOVIE THEATER BUTTER FLAVORED 6.25 OUNCE,6,FLNA,SALTY SNACKS,RTE POPCORN
911111546151,MCDONALDS,CHICKEN MCNUGGETS (10) - LARGE MEAL,LARGE ,ENTREE,COMBO_PLATES,CHICKEN_STRIPS_NUGGETS_MEAL
016000175136,BETTY CROCKER,BETTY CROCKER CHOCOLATE CHIP FUDGE COOKIE CUPS,15.1 OUNCE,BAKING,BAKING MIXES,COOKIE MIX
615908971071,TIGI,TIGI BED HEAD MOISTURE MANIAC SHAMPOO & CONDITIONR HAIR CARE COMBO PLASTIC WRAPPED REGULAR RP 50.72 OZ - 0615908971071,25 OZ,DAILY HAIR CARE,WASH & CARE,W&C COMBO PACKS
2700717169387,SUAVE,SUAVE PROFESSIONALS MOISTURIZING HAIR CONDITIONER LIQUID DRY DAMAGED RP 32 OZ,32 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/BASIC CONDITIONERS
603084541485,GARNIER HAIR COLOR,GARNIER NUTRISSE ULTRA COLOR SWEET FIG L,NULL,WOMENS HAIR COLOR,BASIC PERMANENT,BASIC PERMANENT
079400266514,DOVE MEN+CARE,DOVE MEN PLUS CARE FORTIFYING DANDRUFF SHAMPOO LIQUID PLASTIC BOTTLE RP 12 OZ - 0079400266511,12 OZ,DAILY HAIR CARE,WASH & CARE,SHAMPOO X DRY
835609001017,TYSKIE,TYSKIE GRONIE 1 PACK 11OZ GL BTL,11 OZ,BEER,IMPORT,1PK 11OZ GL BTL
722252387240,CLIF KID,CLIF KID ZBARICED OATMEAL COOKIE,22.86 OZ,GROCERY,SNACKS,SNACK BAR
070470465494,YOPLAIT,"YOPLAIT LOW-FAT GREEK YOGURT - BLACK CHERRY, 5.5OZ",1 PACK,YOGURT,REFRIGERATED YOGURT,GRK SNGL SRV & MPK
051700206025,FINISH,FINISH POWER MAX IN 1 AUTOMATIC DISHWASHER DETERGENT 28 CT 005170020602,28 CT,ALL DISH,DISHWASHER DETERGENTS,DISHWASHER DETERGENTS
071990100339,COORS BANQUET,COORS BANQUET 30 PACK 12OZ AL CAN,12 OZ,BEER,PREMIUM REGULAR,30PK 12OZ AL CAN
062338963693,AIR WICK,AIR WICK LF SCN SCENTED OIL REFILL SMR DLGH BTL 0.67 FL OZ CRDD W/ELCT WRMR 006233896369,6.17 OZ,AIR CARE,LIQUID ELECTRICALS,LIQUID ELECTRICALS
041570109083,BLUE DIAMOND ALMONDS,FLAX SEED,4.25 OZ,GROCERY,SNACKS,NUTS
046100011218,SARGENTO,"SARGENTO SUNRISE BALANCED BREAKS, COLBY-JACK NATURAL CHEESE, COCONUT CLUSTERS WITH SEED MEDLEY, AND DRIED CRANBERRIES, 1.36 OZ, 3-PACK",1 OZ,SNACKING CHEESE,SNACK PACKS,COLBY JACK
041554238761,MAYBELLINE,MAYBELLINE NEW YORK DEWY SMOOTH OCTINOXATE BROAD SPECTRUM SPF SUNSCREEN FOUNDATION SUN BEIGE,1 OZ,COLOR COSMETICS,FACE COSMETICS,FOUNDATION
075285003329,SOFTSHEEN CARSON,DRK LVLY REVIVING CLRS SEMI PERM LGHT BRWN AUBURN LQD,0 G,WOMENS HAIR COLOR,TEMPORARY,TEMPORARY
050428951187,CVS,"CVS HEALTH PLASTIC SESAME STREET BANDAGES, ASSORTED SIZES",NULL,FIRST AID,PEDIATRIC FIRSTAID,PEDIATRIC FIRSTAID
013562300112,ANNIES HOMEGROWN,"ANNIE'S MILD CHEDDAR MACARONI AND CHEESE, NATURAL, 25% LESS SODIUM, 6 OZ",NULL,MACARONI & CHEESE,DRY MACARONI & CHEESE MIX,ELBOW
028400074407,TOSTITOS,"TOSTITOS QUESO VARIETY PACK, 4 COUNT",4 OZ,FLNA,DIPS,SS DIPS
035000463739,COLGATE TOOTHPASTE,"WHOLE MOUTH HEALTH SENSITIVITY RELIEF TOOTHPASTE, FRESH MINT STRIPE",6.3 OZ,TOOTHPASTE,MULTI BENEFIT,BASE
079400462718,SUAVE,SUAVE ESSENTIALS REVITALIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 15 OZ - 0079400462711,15 OZ,DAILY HAIR CARE,WASH & CARE,SHAMPOO X DRY
705599011610,KODIAK CAKES,KODIAK CAKES PANCAKE & WAFFLE MIX 24OZ,24 OZ,GROCERY,BAKING,PANCAKE & WAFFLE MIX
046985016216,QUANTUM RESEARCH,"QUANTUM RESEARCH BUZZ AWAY EXTREME NATURAL INSECT REPELLENT SPRAY, 2 OZ",NULL,PEST CONTROL,INSECT REPELLENT PRODUCT,PERSONAL INSECT REPELLENT
085000005422,GALLO FAMILY VINEYARDS,GALLO FAMILY VINEYARDS CHARDONNAY CALIFORNIA 1 CT .187  - 0085000005423,187 ML,WHITE WINE,TABLE,CHARDONNAY
052000129359,GATORADE,GATORADE PERFORM LEMON LIME THIRST QUENCHER PLASTIC BOTTLE 12 OZ 6 CT,12 OZ,LRB,SPORTS DRINK,NCB
038590035003,AMERICAN MEDICAL ID,"AMERICAN MEDICAL ID STAINLESS SMALL SILICONE FLEX RED OUTLINE BRACELET, 6""",NULL,PAULA BOGOSLOFSKI,ACCESSORIES,CONSUMER HEALTH CARE
090174462469,TIGI,TIGI CATWALK CURLESQUE CURL ACTIVATING HAIR CONDITIONER NON AEROSOL SPRAY RP 7.27 OZ,7 OZ,DAILY HAIR CARE,WASH & CARE,SPRAYS/SPRITZ
050428270752,CVS,NASAL STRIPS,NULL,UPPER RESPIRATORY,NASAL,ADULT
011111493339,AXE,AXE APOLLO GEL SOAP PLASTIC BOTTLE RP 48 OZ,48 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
717489740869,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP COLOR STATEMENT LIPSTICK TROPICAL NUDE,0.14000000000000001 OZ,COLOR COSMETICS,LIP,LIPSTICK
036000522440,HUGGIES,HUGGIES DISPOSABLE DIAPER 34 COUNT,NULL,DIAPERS,AB,JUMBO
044000049133,CHIPS AHOY!,"CHIPS AHOY! THINS, 7 OZ",7 OZ,COOKIES AND CRACKERS,COOKIES,CHOCOLATE CHIP COOKIE
041554050639,MAYBELLINE,MBLNE BRUSH/BLUSH BLSH PRSSD PWDR COMPACT,1 CT,COLOR COSMETICS,FACE COSMETICS,BLUSH
073410956267,ARNOLD BROWNBERRY OROWEAT,"OROWEAT WHOLE GRAINS 17 GRAINS AND SEEDS BREAD, 24 OZ",NULL,PREMIUM,ABO BREAD,BREAD
075856061055,BREYERS,BREYERS CARBSMART FROZEN ICE CREAM NOVELTY VANILLA - 6 CT  - 0075856061051,NULL,FROZEN NOVELTIES,CREAM BASED,ICE CREAM
016000107830,FIBER ONE,FIBER ONE COOKIE DOUGH SUPREME BROWNIE BAR - 5.65OZ,5 PACK,SNACK BARS,NUTRITIONAL BAR,ADULT TARGETED HEALTH
028400922623,CRACKER JACK,"CRACKER JACK ORIGINAL CARAMEL COATED POPCORN & PEANUTS, 1.25 OUNCE BAGS (PACK OF 30)",1.25 OZ,FLNA,SALTY SNACKS,RTE POPCORN
016000468276,NATURE VALLEY,"NATURE VALLEY ALMOND BUTTER, PEANUT BUTTER BREAKFAST BISCUITS - 40.5 OZ",30 PACK,SNACK BARS,CEREAL/GRANOLA BARS,BREAKFAST BARS/BISCUITS
079400177148,DEGREE MEN,DEGREE MEN ULTRA DRY ANTIPERSPIRANT DEODORANT POWER CAN RP 6 OZ,6 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
085000022276,ANDRE,ANDRE PINK MOSCATO CALIFORNIA 1 CT .75  - 0085000022271,750 ML,SPARKLING WINE,SPARKLING WINE/CHAMPAGNE,BLUSH/ROSE FLAVOR
079400426451,SUAVE MEN,SUAVE MEN HERITAGE EDITION CLEANSING SHAMPOO LIQUID ALL TYPE PLASTIC BOTTLE RP 12 OZ,12 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/ BASIC SHAMPOO
072030021775,ENTENMANNS,ENTENMANNS BANANA BREAD LOAF CAKE 13 OZ,NULL,BAKED GOODS,ENTENMANNS HERITAGE,CAKES
041100811653,CLARITIN,CLARITIN CLARISPRAY ADLT INS SPRAY FLUT .34 OZ RP .34 OZ - 4110081165,0.34 OZ,HEALTH & WELLNESS,UPPER RESPIRATORY,ADULT ALLERGY
034100256029,LEINENKUGELS,LEINENKUGELS BERRY WEISS 12 PACK 12OZ AL CAN,12 OZ,BEER,CRAFT,12PK 12OZ AL CAN
019014712274,IAMS,IAMS PROACTIVE HEALTH DRY CAT >20LB,NULL,PET NEEDS,PET FOOD,CAT FOOD
036000463569,KLEENEX,KLEENEX MULTI LARGE 75 PCT LRGR TS RCH IN WHITE CUBE FACIAL TISSUE 2 PLY 4PK 80 CT,80 COUNT,FACIAL TISSUE,FACIAL TISSUE PREMIUM,BUNDLED
071249122822,LOREAL PARIS HAIR COLOR,PREFERENCE BASE BASIC PERM MED BLND NTRL LQD,1 CT,WOMENS HAIR COLOR,BASIC PERMANENT,BASIC PERMANENT
899539000212,TERRAPIN,TERRAPIN 4 PACK 12OZ GL BTL,12 OZ,BEER,CRAFT,4PK 12OZ GL BTL
079400380777,DOVE,DOVE EXTRA VOLUMIZING HAIR CONDITIONER LIQUID FINE THIN SP 16 OZ,16 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/BASIC CONDITIONERS
071249120965,LOREAL PARIS COSMETICS,+LCLRR SS LPGLS PLTBE OZ,1 CT,COLOR COSMETICS,LIP,LIP GLOSS
042800477187,TOTINOS,TOTINOS CHEESE PIZZA STICKS - 10 COUNT,NULL,FROZEN,FROZEN APPETIZER,APPETIZER BITES
082592633354,NAKED,NAKED 100% JUICE BLEND PROBIOTICS TROPICAL MANGO 15.2 OZ 1 CT,15.2 OZ,LRB,J&D,NCB
036000142419,HUGGIES,HUGGIES LITTLE MOVERS DISPOSABLE DIAPER 68 COUNT,NULL,DIAPERS,AB,BIG
035000996718,COLGATE TOOTHPASTE,MAX FRESH TP 6.3Z CS SP CLEAN MINT,NULL,TOOTHPASTE,MULTI BENEFIT,PREMIUM
011111536760,DOVE,DOVE GO FRESH BLUE FG & ORNG BLSSM WASH SOAP PLSTC WRPPD SQZ BTTL RP 44 OZ - 0011111536761,22 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
